Name,Assigned Male,Year,Assigned Female,Total
Wilson,2.0,1974,,2.0
Wei,2.0,1974,1.0,3.0
Waseem,2.0,1974,,2.0
Waheed,2.0,1974,,2.0
Murdoch,2.0,1974,,2.0
Vince,2.0,1974,,2.0
Tristan,2.0,1974,,2.0
Travis,2.0,1974,,2.0
Tomas,2.0,1974,,2.0
Taylor,2.0,1974,,2.0
Sonny,2.0,1974,,2.0
Sinclair,2.0,1974,,2.0
Sidney,2.0,1974,,2.0
Shakeel,2.0,1974,,2.0
Vernon,2.0,1974,,2.0
Mungo,2.0,1974,,2.0
Michel,2.0,1974,,2.0
Liam,29.0,1974,,29.0
Barrie,30.0,1974,,30.0
Niall,31.0,1974,,31.0
Hamish,31.0,1974,,31.0
Marcus,32.0,1974,,32.0
Glen,32.0,1974,,32.0
Timothy,35.0,1974,,35.0
Roy,35.0,1974,,35.0
Frank,35.0,1974,,35.0
Brendan,28.0,1974,,28.0
Campbell,35.0,1974,1.0,36.0
Shaun,36.0,1974,,36.0
Benjamin,37.0,1974,,37.0
Justin,38.0,1974,,38.0
Henry,39.0,1974,,39.0
Gerald,42.0,1974,,42.0
Samuel,44.0,1974,,44.0
Gregor,46.0,1974,,46.0
Adrian,46.0,1974,,46.0
Eric,49.0,1974,,49.0
Callum,35.0,1974,,35.0
Abraham,1.0,1974,,1.0
Terence,28.0,1974,,28.0
Jerome,2.0,1974,,2.0
Mervyn,2.0,1974,,2.0
Mason,2.0,1974,,2.0
Lyle,2.0,1974,,2.0
Lorn,2.0,1974,,2.0
Logan,2.0,1974,,2.0
Lindsey,2.0,1974,50.0,52.0
Leyton,2.0,1974,,2.0
Leo,2.0,1974,,2.0
Lauchlan,2.0,1974,,2.0
Jeff,2.0,1974,,2.0
Laith,2.0,1974,,2.0
Kent,2.0,1974,,2.0
Keiran,2.0,1974,,2.0
Kashif,2.0,1974,,2.0
Karim,2.0,1974,,2.0
Karan,2.0,1974,4.0,6.0
Kane,2.0,1974,,2.0
Jude,2.0,1974,1.0,3.0
Joel,2.0,1974,,2.0
Kwok,2.0,1974,,2.0
Byron,1.0,1974,,1.0
Athol,1.0,1974,,1.0
Asad,1.0,1974,,1.0
Asa,1.0,1974,,1.0
Aron,1.0,1974,,1.0
Arne,1.0,1974,,1.0
Balfour,1.0,1974,,1.0
Bryden,1.0,1974,,1.0
Brook,1.0,1974,,1.0
Brad,1.0,1974,,1.0
Bobby,1.0,1974,,1.0
Blythe,1.0,1974,,1.0
Bill,1.0,1974,,1.0
Basil,1.0,1974,,1.0
Bartholomew,1.0,1974,,1.0
Barnabas,1.0,1974,,1.0
Barbara,1.0,1974,75.0,76.0
Armando,1.0,1974,,1.0
Arif,1.0,1974,,1.0
Amanda,1.0,1974,502.0,503.0
Aman,1.0,1974,,1.0
Alwyn,1.0,1974,1.0,2.0
Alexandre,1.0,1974,,1.0
Amir,1.0,1974,,1.0
Alen,1.0,1974,,1.0
Aldo,1.0,1974,,1.0
Alberto,1.0,1974,,1.0
Ahmed,1.0,1974,,1.0
Ahmad,1.0,1974,,1.0
Adriano,1.0,1974,,1.0
Adel,1.0,1974,1.0,2.0
Amit,1.0,1974,,1.0
Amos,1.0,1974,,1.0
Ari,1.0,1974,,1.0
Aonghus,1.0,1974,,1.0
Aonghas,1.0,1974,,1.0
Anwar,1.0,1974,1.0,2.0
Ann,1.0,1974,180.0,181.0
Anil,1.0,1974,,1.0
Angelo,1.0,1974,,1.0
Angel,1.0,1974,,1.0
Andres,1.0,1974,,1.0
Jean,2.0,1974,52.0,54.0
Luisa,,1974,2.0,2.0
Lucia,,1974,2.0,2.0
Loretta,,1974,2.0,2.0
Lorena,,1974,2.0,2.0
Lizanne,,1974,2.0,2.0
Lissa,,1974,2.0,2.0
Linzie,,1974,2.0,2.0
Ling,,1974,2.0,2.0
Lily,,1974,2.0,2.0
Liane,,1974,2.0,2.0
Li,,1974,2.0,2.0
Letitia,,1974,2.0,2.0
Leoni,,1974,2.0,2.0
Lenore,,1974,2.0,2.0
Leesa,,1974,2.0,2.0
Lea-Anne,,1974,2.0,2.0
Madelaine,,1974,2.0,2.0
Maeve,,1974,2.0,2.0
Mona,,1974,2.0,2.0
Michaela,,1974,2.0,2.0
Mhari,,1974,2.0,2.0
Meredith,,1974,2.0,2.0
Mellissa,,1974,2.0,2.0
Maya,,1974,2.0,2.0
Maura,,1974,2.0,2.0
Matilda,,1974,2.0,2.0
Larissa,,1974,2.0,2.0
Maryjane,,1974,2.0,2.0
Maryann,,1974,2.0,2.0
Marrianne,,1974,2.0,2.0
Marni,,1974,2.0,2.0
Marney,,1974,2.0,2.0
Marie-Ann,,1974,2.0,2.0
Margot,,1974,2.0,2.0
Marcella,,1974,2.0,2.0
Mai,,1974,2.0,2.0
Maggie,,1974,2.0,2.0
Maryanne,,1974,2.0,2.0
Moyra,,1974,2.0,2.0
Laila,,1974,2.0,2.0
Kylie,,1974,2.0,2.0
Inga,,1974,2.0,2.0
Ina,,1974,2.0,2.0
Ilona,,1974,2.0,2.0
Hester,,1974,2.0,2.0
Heloise,,1974,2.0,2.0
Hellen,,1974,2.0,2.0
Helene,,1974,2.0,2.0
Haley,,1974,2.0,2.0
Gwendolyn,,1974,2.0,2.0
Giulia,,1974,2.0,2.0
Freya,,1974,2.0,2.0
Flora,,1974,2.0,2.0
Fionna,,1974,2.0,2.0
Faith,,1974,2.0,2.0
Esme,,1974,2.0,2.0
Jacqualine,,1974,2.0,2.0
Janeen,,1974,2.0,2.0
Jaqueline,,1974,2.0,2.0
Jasmine,,1974,2.0,2.0
Kirstyn,,1974,2.0,2.0
Kirstina,,1974,2.0,2.0
Kirsti,,1974,2.0,2.0
Kirstene,,1974,2.0,2.0
Kelda,,1974,2.0,2.0
Kathrine,,1974,2.0,2.0
Katheryn,,1974,2.0,2.0
Kym,,1974,2.0,2.0
Karrie,,1974,2.0,2.0
Karis,,1974,2.0,2.0
Julianne,,1974,2.0,2.0
Joni,,1974,2.0,2.0
Jo-Ann,,1974,2.0,2.0
Jo,,1974,2.0,2.0
Jennie,,1974,2.0,2.0
Jemma,,1974,2.0,2.0
Jeanne,,1974,2.0,2.0
Karlyn,,1974,2.0,2.0
Narelle,,1974,2.0,2.0
Adrianne,,1974,1.0,1.0
Adriana,,1974,1.0,1.0
Aditi,,1974,1.0,1.0
Adelle,,1974,1.0,1.0
Adelaide,,1974,1.0,1.0
Ada,,1974,1.0,1.0
Abida,,1974,1.0,1.0
Abbey,,1974,1.0,1.0
Aalia,,1974,1.0,1.0
Zandra,,1974,2.0,2.0
Yolanda,,1974,2.0,2.0
Winifred,,1974,2.0,2.0
Uzma,,1974,2.0,2.0
Ursula,,1974,2.0,2.0
Tracie,,1974,2.0,2.0
Afshan,,1974,1.0,1.0
Aimie,,1974,1.0,1.0
Ama,,1974,1.0,1.0
Thomasina,,1974,2.0,2.0
Alissa,,1974,1.0,1.0
Alisha,,1974,1.0,1.0
Alisa,,1974,1.0,1.0
Aline,,1974,1.0,1.0
Alicia,,1974,1.0,1.0
Aisling,,1974,1.0,1.0
Aisha,,1974,1.0,1.0
Tasneem,,1974,2.0,2.0
Tammie,,1974,2.0,2.0
Stroma,,1974,2.0,2.0
Robina,,1974,2.0,2.0
Rhea,,1974,2.0,2.0
Renee,,1974,2.0,2.0
Rena,,1974,2.0,2.0
Reena,,1974,2.0,2.0
Rebekah,,1974,2.0,2.0
Rachelle,,1974,2.0,2.0
Petra,,1974,2.0,2.0
Nuala,,1974,2.0,2.0
Nisha,,1974,2.0,2.0
Nicolle,,1974,2.0,2.0
Nicolla,,1974,2.0,2.0
Nickola,,1974,2.0,2.0
Nicki,,1974,2.0,2.0
Nazia,,1974,2.0,2.0
Nathalie,,1974,2.0,2.0
Erika,,1974,2.0,2.0
Rosalin,,1974,2.0,2.0
Rosanna,,1974,2.0,2.0
Stephannie,,1974,2.0,2.0
Sorcha,,1974,2.0,2.0
Shareen,,1974,2.0,2.0
Sharan,,1974,2.0,2.0
Shameem,,1974,2.0,2.0
Shaheen,,1974,2.0,2.0
Shabana,,1974,2.0,2.0
Rosamund,,1974,2.0,2.0
Serena,,1974,2.0,2.0
Samina,,1974,2.0,2.0
Salma,,1974,2.0,2.0
Saima,,1974,2.0,2.0
Sadie,,1974,2.0,2.0
Rowena,,1974,2.0,2.0
Rosslyn,,1974,2.0,2.0
Roseanne,,1974,2.0,2.0
Selena,,1974,2.0,2.0
Emer,,1974,2.0,2.0
Elsie,,1974,2.0,2.0
Elsa,,1974,2.0,2.0
Corrina,,1974,3.0,3.0
Corinna,,1974,3.0,3.0
Charlaine,,1974,3.0,3.0
Charis,,1974,3.0,3.0
Cathryn,,1974,3.0,3.0
Carly,,1974,3.0,3.0
Carina,,1974,3.0,3.0
Camilla,,1974,3.0,3.0
Annabell,,1974,3.0,3.0
Anna-Marie,,1974,3.0,3.0
Anastasia,,1974,3.0,3.0
Alexandrina,,1974,3.0,3.0
Ainsley,,1974,3.0,3.0
Aimi,,1974,3.0,3.0
Adeline,,1974,3.0,3.0
Zoey,,1974,4.0,4.0
Yvette,,1974,4.0,4.0
Wanda,,1974,4.0,4.0
Cristina,,1974,3.0,3.0
Darlene,,1974,3.0,3.0
Debora,,1974,3.0,3.0
Delia,,1974,3.0,3.0
Julie-Anne,,1974,3.0,3.0
Joann,,1974,3.0,3.0
Jilly,,1974,3.0,3.0
Jemima,,1974,3.0,3.0
Jeannette,,1974,3.0,3.0
Ishbel,,1974,3.0,3.0
Iris,,1974,3.0,3.0
Imogen,,1974,3.0,3.0
Vickie,,1974,4.0,4.0
Greer,,1974,3.0,3.0
Gabrielle,,1974,3.0,3.0
Fionnuala,,1974,3.0,3.0
Felicity,,1974,3.0,3.0
Eunice,,1974,3.0,3.0
Emma-Jane,,1974,3.0,3.0
Elinor,,1974,3.0,3.0
Elena,,1974,3.0,3.0
Dona,,1974,3.0,3.0
Della,,1974,3.0,3.0
Gloria,,1974,3.0,3.0
Verity,,1974,4.0,4.0
Vanda,,1974,4.0,4.0
Trudi,,1974,4.0,4.0
Leeann,,1974,4.0,4.0
Layla,,1974,4.0,4.0
Kristine,,1974,4.0,4.0
Keira,,1974,4.0,4.0
Katy,,1974,4.0,4.0
Jodi,,1974,4.0,4.0
Jenifer,,1974,4.0,4.0
Janis,,1974,4.0,4.0
Janie,,1974,4.0,4.0
Leigh-Anne,,1974,4.0,4.0
Holly,,1974,4.0,4.0
Fay,,1974,4.0,4.0
Evonne,,1974,4.0,4.0
Donalda,,1974,4.0,4.0
Dennise,,1974,4.0,4.0
Coleen,,1974,4.0,4.0
Cathleen,,1974,4.0,4.0
Caron,,1974,4.0,4.0
Carol-Anne,,1974,4.0,4.0
Caireen,,1974,4.0,4.0
Harriet,,1974,4.0,4.0
Karla,,1974,3.0,3.0
Leonora,,1974,4.0,4.0
Lindy,,1974,4.0,4.0
Therese,,1974,4.0,4.0
Terri,,1974,4.0,4.0
Tamara,,1974,4.0,4.0
Susannah,,1974,4.0,4.0
Stacy,,1974,4.0,4.0
Shazia,,1974,4.0,4.0
Shauna,,1974,4.0,4.0
Saira,,1974,4.0,4.0
Rosemarie,,1974,4.0,4.0
Lianne,,1974,4.0,4.0
Rosalyn,,1974,4.0,4.0
Rhian,,1974,4.0,4.0
Phyllis,,1974,4.0,4.0
Norah,,1974,4.0,4.0
Nicolette,,1974,4.0,4.0
Monique,,1974,4.0,4.0
Megan,,1974,4.0,4.0
Marsha,,1974,4.0,4.0
Marissa,,1974,4.0,4.0
Lynnette,,1974,4.0,4.0
Rosaleen,,1974,4.0,4.0
Ana,,1974,1.0,1.0
Karra,,1974,3.0,3.0
Katrine,,1974,3.0,3.0
Celine,,1974,2.0,2.0
Celia,,1974,2.0,2.0
Celeste,,1974,2.0,2.0
Catharine,,1974,2.0,2.0
Carron,,1974,2.0,2.0
Carrie-Anne,,1974,2.0,2.0
Carolynn,,1974,2.0,2.0
Carolina,,1974,2.0,2.0
Cari,,1974,2.0,2.0
Cali,,1974,2.0,2.0
Bushra,,1974,2.0,2.0
Briony,,1974,2.0,2.0
Betty,,1974,2.0,2.0
Betsy,,1974,2.0,2.0
Bernice,,1974,2.0,2.0
Ayshea,,1974,2.0,2.0
Averil,,1974,2.0,2.0
Ava,,1974,2.0,2.0
Chelsey,,1974,2.0,2.0
Cherelle,,1974,2.0,2.0
Cherry,,1974,2.0,2.0
Cheryll,,1974,2.0,2.0
Eloise,,1974,2.0,2.0
Elma,,1974,2.0,2.0
Eliza,,1974,2.0,2.0
Elisabetta,,1974,2.0,2.0
Donna-Marie,,1974,2.0,2.0
Donella,,1974,2.0,2.0
Desiree,,1974,2.0,2.0
Antoinette,,1974,2.0,2.0
Debbi,,1974,2.0,2.0
Courtney,,1974,2.0,2.0
Coreen,,1974,2.0,2.0
Clea,,1974,2.0,2.0
Clayre,,1974,2.0,2.0
Clarissa,,1974,2.0,2.0
Daniela,,1974,2.0,2.0
Annelise,,1974,2.0,2.0
Anneli,,1974,2.0,2.0
Annamarie,,1974,2.0,2.0
Muriel,,1974,3.0,3.0
Martina,,1974,3.0,3.0
Mairead,,1974,3.0,3.0
Lydia,,1974,3.0,3.0
Lisa-Marie,,1974,3.0,3.0
Liana,,1974,3.0,3.0
Leza,,1974,3.0,3.0
Lena,,1974,3.0,3.0
Parveen,,1974,3.0,3.0
Leanna,,1974,3.0,3.0
Kyra,,1974,3.0,3.0
Krysia,,1974,3.0,3.0
Kristi,,1974,3.0,3.0
Krista,,1974,3.0,3.0
Kerry-Anne,,1974,3.0,3.0
Kelli,,1974,3.0,3.0
Kelley,,1974,3.0,3.0
Leann,,1974,3.0,3.0
Karyn,,1974,3.0,3.0
Pauleen,,1974,3.0,3.0
Rania,,1974,3.0,3.0
Angelina,,1974,2.0,2.0
Alma,,1974,2.0,2.0
Allanna,,1974,2.0,2.0
Allana,,1974,2.0,2.0
Alix,,1974,2.0,2.0
Alena,,1974,2.0,2.0
Yuen,,1974,3.0,3.0
Vera,,1974,3.0,3.0
Polly,,1974,3.0,3.0
Suzy,,1974,3.0,3.0
Suzanna,,1974,3.0,3.0
Sheree,,1974,3.0,3.0
Sheona,,1974,3.0,3.0
Sheelagh,,1974,3.0,3.0
Samantha-Jane,,1974,3.0,3.0
Rosanne,,1974,3.0,3.0
Rita,,1974,3.0,3.0
Thea,,1974,3.0,3.0
Anabel,,1974,1.0,1.0
Eloisa,,1974,1.0,1.0
Ellison,,1974,1.0,1.0
Ella,,1974,1.0,1.0
Elizabeth-Anne,,1974,1.0,1.0
Elissa,,1974,1.0,1.0
Elayne,,1974,1.0,1.0
Elaina,,1974,1.0,1.0
Eila,,1974,1.0,1.0
Elyse,,1974,1.0,1.0
Ema,,1974,1.0,1.0
Eman,,1974,1.0,1.0
Felicia,,1974,1.0,1.0
Farhana,,1974,1.0,1.0
Farah,,1974,1.0,1.0
Faheem,,1974,1.0,1.0
Edwina,,1974,1.0,1.0
Ester,,1974,1.0,1.0
Erin,,1974,1.0,1.0
Emmeline,,1974,1.0,1.0
Emma-Louise,,1974,1.0,1.0
Emilia,,1974,1.0,1.0
Evette,,1974,1.0,1.0
Denice,,1974,1.0,1.0
Dena,,1974,1.0,1.0
Dee,,1974,1.0,1.0
Dawna,,1974,1.0,1.0
Ebony,,1974,1.0,1.0
Dione,,1974,1.0,1.0
Dina,,1974,1.0,1.0
Ilana,,1974,1.0,1.0
Honor,,1974,1.0,1.0
Honey,,1974,1.0,1.0
Hollie,,1974,1.0,1.0
Hilda,,1974,1.0,1.0
Helga,,1974,1.0,1.0
Jacqui,,1974,1.0,1.0
Isabell,,1974,1.0,1.0
Irena,,1974,1.0,1.0
Iram,,1974,1.0,1.0
Georgette,,1974,1.0,1.0
Gemma,,1974,1.0,1.0
Gale,,1974,1.0,1.0
Freyja,,1974,1.0,1.0
Freda,,1974,1.0,1.0
Hania,,1974,1.0,1.0
Hailey,,1974,1.0,1.0
Gwyneth,,1974,1.0,1.0
Grainne,,1974,1.0,1.0
Giuliana,,1974,1.0,1.0
Giselle,,1974,1.0,1.0
Billie,,1974,4.0,4.0
Beatrice,,1974,1.0,1.0
Azra,,1974,1.0,1.0
Ayse,,1974,1.0,1.0
Autumn,,1974,1.0,1.0
Astrid,,1974,1.0,1.0
Billie-Jo,,1974,1.0,1.0
Candy,,1974,1.0,1.0
Cairan,,1974,1.0,1.0
Caira,,1974,1.0,1.0
Bryony,,1974,1.0,1.0
Brooke,,1974,1.0,1.0
Bonnie,,1974,1.0,1.0
Bobbie,,1974,1.0,1.0
Blyth,,1974,1.0,1.0
Brigid,,1974,1.0,1.0
Asma,,1974,1.0,1.0
Ashlene,,1974,1.0,1.0
Anna-Maria,,1974,1.0,1.0
Anna-Louise,,1974,1.0,1.0
Anja,,1974,1.0,1.0
Anisa,,1974,1.0,1.0
Angharad,,1974,1.0,1.0
Annabella,,1974,1.0,1.0
Angelene,,1974,1.0,1.0
Aneela,,1974,1.0,1.0
Angelique,,1974,1.0,1.0
Cara-Louise,,1974,1.0,1.0
Annalee,,1974,1.0,1.0
Ashleigh,,1974,1.0,1.0
Asha,,1974,1.0,1.0
Arianne,,1974,1.0,1.0
Ara,,1974,1.0,1.0
Anya,,1974,1.0,1.0
Anneliese,,1974,1.0,1.0
Darla,,1974,1.0,1.0
Clara,,1974,1.0,1.0
Christy,,1974,1.0,1.0
Christianne,,1974,1.0,1.0
Chrissie,,1974,1.0,1.0
Chiara,,1974,1.0,1.0
Clementine,,1974,1.0,1.0
Daria,,1974,1.0,1.0
Dalia,,1974,1.0,1.0
Daisy,,1974,1.0,1.0
Cynthia,,1974,1.0,1.0
Cory,,1974,1.0,1.0
Cherise,,1974,1.0,1.0
Corina,,1974,1.0,1.0
Cori,,1974,1.0,1.0
Coralie,,1974,1.0,1.0
Coral,,1974,1.0,1.0
Cora,,1974,1.0,1.0
Cheri,,1974,1.0,1.0
Carrie-Ann,,1974,1.0,1.0
Carrianne,,1974,1.0,1.0
Carri,,1974,1.0,1.0
Carlynn,,1974,1.0,1.0
Caryn,,1974,1.0,1.0
Carlyn,,1974,1.0,1.0
Carlin,,1974,1.0,1.0
Carli,,1974,1.0,1.0
Carlene,,1974,1.0,1.0
Carin,,1974,1.0,1.0
Caralyn,,1974,1.0,1.0
Carys,,1974,1.0,1.0
Cassandra,,1974,1.0,1.0
Charline,,1974,1.0,1.0
Charissa,,1974,1.0,1.0
Charelle,,1974,1.0,1.0
Chantal,,1974,1.0,1.0
Chanel,,1974,1.0,1.0
Caterina,,1974,1.0,1.0
Bianca,,1974,4.0,4.0
Andria,,1974,4.0,4.0
Allyson,,1974,4.0,4.0
Killian,,1974,1.0,1.0
Kira,,1974,1.0,1.0
Kirsty-Ann,,1974,1.0,1.0
Kristan,,1974,1.0,1.0
Kristy,,1974,1.0,1.0
Krysta,,1974,1.0,1.0
Kyla,,1974,1.0,1.0
Kymberley,,1974,1.0,1.0
Keziah,,1974,1.0,1.0
Kerstin,,1974,1.0,1.0
Kerryann,,1974,1.0,1.0
Katryn,,1974,1.0,1.0
Katya,,1974,1.0,1.0
Keeley,,1974,1.0,1.0
Kelly-Anne,,1974,1.0,1.0
Kendal,,1974,1.0,1.0
Kendra,,1974,1.0,1.0
Keren,,1974,1.0,1.0
Kerri-Ann,,1974,1.0,1.0
Kerrie-Ann,,1974,1.0,1.0
Kenna,,1974,1.0,1.0
Leonna,,1974,1.0,1.0
Lesa,,1974,1.0,1.0
Lesley-Anne,,1974,1.0,1.0
Lesleyann,,1974,1.0,1.0
Lesleyanne,,1974,1.0,1.0
Lian,,1974,1.0,1.0
Liann,,1974,1.0,1.0
Lidia,,1974,1.0,1.0
Lilias,,1974,1.0,1.0
Lillias,,1974,1.0,1.0
Lina,,1974,1.0,1.0
Lela,,1974,1.0,1.0
Leisha,,1974,1.0,1.0
Leighann,,1974,1.0,1.0
Laraine,,1974,1.0,1.0
Laura-Ann,,1974,1.0,1.0
Laura-Jane,,1974,1.0,1.0
Lavinia,,1974,1.0,1.0
Layna,,1974,1.0,1.0
Leasa,,1974,1.0,1.0
Leeanna,,1974,1.0,1.0
Laurna,,1974,1.0,1.0
Kati,,1974,1.0,1.0
Kathy,,1974,1.0,1.0
Fiona,,1974,793.0,793.0
Karen,,1974,825.0,825.0
Janey,,1974,1.0,1.0
Jasmina,,1974,1.0,1.0
Jeanna,,1974,1.0,1.0
Jeannie,,1974,1.0,1.0
Jena,,1974,1.0,1.0
Susan,,1974,763.0,763.0
Claire,,1974,727.0,727.0
Angela,,1974,660.0,660.0
Gillian,,1974,577.0,577.0
Yvonne,,1974,284.0,284.0
Lynne,,1974,284.0,284.0
Wendy,,1974,290.0,290.0
Catherine,,1974,298.0,298.0
Lorna,,1974,314.0,314.0
Linda,,1974,316.0,316.0
Lisa,,1974,334.0,334.0
Pauline,,1974,338.0,338.0
Deborah,,1974,340.0,340.0
Jenna,,1974,1.0,1.0
Elizabeth,,1974,346.0,346.0
Lynn,,1974,376.0,376.0
Elaine,,1974,390.0,390.0
Caroline,,1974,396.0,396.0
Donna,,1974,398.0,398.0
Alison,,1974,453.0,453.0
Jennifer,,1974,470.0,470.0
Louise,,1974,491.0,491.0
Tracy,,1974,498.0,498.0
Jacqueline,,1974,505.0,505.0
Margaret,,1974,375.0,375.0
Karena,,1974,1.0,1.0
Karima,,1974,1.0,1.0
Karine,,1974,1.0,1.0
Karleen,,1974,1.0,1.0
Karlene,,1974,1.0,1.0
Kairo,,1974,1.0,1.0
Karlin,,1974,1.0,1.0
Karolyn,,1974,1.0,1.0
Karon,,1974,1.0,1.0
Kasha,,1974,1.0,1.0
Katarina,,1974,1.0,1.0
Katerina,,1974,1.0,1.0
Katey,,1974,1.0,1.0
Juniper,,1974,1.0,1.0
Jolene,,1974,1.0,1.0
Juli,,1974,1.0,1.0
Julianna,,1974,1.0,1.0
Melony,,1974,1.0,1.0
Merle,,1974,1.0,1.0
Millicent,,1974,1.0,1.0
Mina,,1974,1.0,1.0
Ming,,1974,1.0,1.0
Minnie,,1974,1.0,1.0
Melodie,,1974,1.0,1.0
Melisa,,1974,1.0,1.0
Melinda,,1974,1.0,1.0
Melina,,1974,1.0,1.0
Marsali,,1974,1.0,1.0
Marwa,,1974,1.0,1.0
Mary-Ann,,1974,1.0,1.0
Mary-Anne,,1974,1.0,1.0
Mira,,1974,1.0,1.0
Maud,,1974,1.0,1.0
Meaghan,,1974,1.0,1.0
Mei,,1974,1.0,1.0
Nasreen,,1974,1.0,1.0
Nikola,,1974,1.0,1.0
Nirvana,,1974,1.0,1.0
Nerissa,,1974,1.0,1.0
Narinder,,1974,1.0,1.0
Nahla,,1974,1.0,1.0
Kirsty,,1974,281.0,281.0
Luna,,1974,1.0,1.0
Lyanne,,1974,1.0,1.0
Lyne,,1974,1.0,1.0
Mabel,,1974,1.0,1.0
Madelyn,,1974,1.0,1.0
Maegan,,1974,1.0,1.0
Luan,,1974,1.0,1.0
Lola,,1974,1.0,1.0
Lorelle,,1974,1.0,1.0
Loren,,1974,1.0,1.0
Lori,,1974,1.0,1.0
Magdalena,,1974,1.0,1.0
Mahri,,1974,1.0,1.0
Mariah,,1974,1.0,1.0
Mariana,,1974,1.0,1.0
Marianna,,1974,1.0,1.0
Marie-Anne,,1974,1.0,1.0
Marie-Claire,,1974,1.0,1.0
Mariessa,,1974,1.0,1.0
Marisha,,1974,1.0,1.0
Marla,,1974,1.0,1.0
Marie-Louise,,1974,1.0,1.0
Marguerite,,1974,1.0,1.0
Mairianne,,1974,1.0,1.0
Malina,,1974,1.0,1.0
Manal,,1974,1.0,1.0
Manjit,,1974,1.0,1.0
Mara,,1974,1.0,1.0
Jane,,1974,274.0,274.0
Emma,,1974,264.0,264.0
Helena,,1974,14.0,14.0
Keli,,1974,8.0,8.0
Katriona,,1974,8.0,8.0
Erica,,1974,8.0,8.0
Edith,,1974,8.0,8.0
Constance,,1974,8.0,8.0
Claudine,,1974,8.0,8.0
Catrina,,1974,8.0,8.0
Sophie,,1974,9.0,9.0
Shonagh,,1974,9.0,9.0
Senga,,1974,9.0,9.0
Philippa,,1974,9.0,9.0
Miriam,,1974,9.0,9.0
Marjory,,1974,9.0,9.0
Ingrid,,1974,9.0,9.0
Gina,,1974,9.0,9.0
Gael,,1974,9.0,9.0
Tina,,1974,10.0,10.0
Roberta,,1974,10.0,10.0
Penelope,,1974,10.0,10.0
Keri,,1974,8.0,8.0
Kristina,,1974,8.0,8.0
Lucinda,,1974,8.0,8.0
Mari,,1974,8.0,8.0
Jessie,,1974,7.0,7.0
Gwendoline,,1974,7.0,7.0
Francesca,,1974,7.0,7.0
Daniella,,1974,7.0,7.0
Connie,,1974,7.0,7.0
Colleen,,1974,7.0,7.0
Cherie,,1974,7.0,7.0
Carolyne,,1974,7.0,7.0
Candice,,1974,7.0,7.0
Nadia,,1974,10.0,10.0
Bridget,,1974,7.0,7.0
Angeline,,1974,7.0,7.0
Alexandria,,1974,7.0,7.0
Williamina,,1974,8.0,8.0
Vivian,,1974,8.0,8.0
Seonaid,,1974,8.0,8.0
Selina,,1974,8.0,8.0
Paulene,,1974,8.0,8.0
Olivia,,1974,8.0,8.0
Marlyn,,1974,8.0,8.0
Antonia,,1974,7.0,7.0
Jocelyn,,1974,7.0,7.0
Lynette,,1974,10.0,10.0
Kellie,,1974,10.0,10.0
Diana,,1974,11.0,11.0
Cindy,,1974,11.0,11.0
Beverly,,1974,11.0,11.0
Simone,,1974,12.0,12.0
Sharlene,,1974,12.0,12.0
Sarah-Jane,,1974,12.0,12.0
Nyree,,1974,12.0,12.0
Nina,,1974,12.0,12.0
Juliet,,1974,12.0,12.0
Doreen,,1974,12.0,12.0
Carol-Ann,,1974,12.0,12.0
Andrina,,1974,12.0,12.0
Morna,,1974,13.0,13.0
Anthea,,1974,13.0,13.0
Alana,,1974,13.0,13.0
Roseann,,1974,14.0,14.0
Miranda,,1974,14.0,14.0
Marlene,,1974,14.0,14.0
Dionne,,1974,11.0,11.0
Jacquelyn,,1974,11.0,11.0
Jenny,,1974,11.0,11.0
Johanne,,1974,11.0,11.0
Karin,,1974,10.0,10.0
Johanna,,1974,10.0,10.0
Glenda,,1974,10.0,10.0
Eve,,1974,10.0,10.0
Eva,,1974,10.0,10.0
Carolanne,,1974,10.0,10.0
Carolann,,1974,10.0,10.0
Belinda,,1974,10.0,10.0
Annmarie,,1974,10.0,10.0
Loraine,,1974,10.0,10.0
Ann-Marie,,1974,10.0,10.0
Alyson,,1974,10.0,10.0
Alexis,,1974,10.0,10.0
Abigail,,1974,10.0,10.0
Wilma,,1974,11.0,11.0
Vivien,,1974,11.0,11.0
Trudy,,1974,11.0,11.0
Nancy,,1974,11.0,11.0
Marina,,1974,11.0,11.0
Margo,,1974,11.0,11.0
Angie,,1974,10.0,10.0
Judy,,1974,7.0,7.0
Karina,,1974,7.0,7.0
Kaye,,1974,7.0,7.0
Kareen,,1974,5.0,5.0
Juliette,,1974,5.0,5.0
Julie-Ann,,1974,5.0,5.0
Jo-Anne,,1974,5.0,5.0
Jeanie,,1974,5.0,5.0
Henrietta,,1974,5.0,5.0
Georgia,,1974,5.0,5.0
Francine,,1974,5.0,5.0
Florence,,1974,5.0,5.0
Estelle,,1974,5.0,5.0
Elise,,1974,5.0,5.0
Elisabeth,,1974,5.0,5.0
Deanne,,1974,5.0,5.0
Davina,,1974,5.0,5.0
Dana,,1974,5.0,5.0
Corrie,,1974,5.0,5.0
Chloe,,1974,5.0,5.0
Cecilia,,1974,5.0,5.0
Carmen,,1974,5.0,5.0
Kirstine,,1974,5.0,5.0
Kristeen,,1974,5.0,5.0
Lana,,1974,5.0,5.0
Leigh-Ann,,1974,5.0,5.0
Ailie,,1974,4.0,4.0
Zara,,1974,5.0,5.0
